Region III - Central Luzon,Pampanga,City of San Fernando,35416,Active
Region III - Central Luzon,Pampanga,"San Luis, Pampanga",35417,Active
Region III - Central Luzon,Pampanga,"San Simon, Pampanga",35418,Active
Region III - Central Luzon,Pampanga,"Santa Ana, Pampanga",35419,Active
Region III - Central Luzon,Pampanga,"Santa Rita, Pampanga",35420,Active
Region III - Central Luzon,Pampanga,Sto. Tomas,35421,Active
Region III - Central Luzon,Pampanga,Sasmuan,35422,Active
Region III - Central Luzon,Tarlac,"Anao, Tarlac",36901,Active
Region III - Central Luzon,Tarlac,"Bamban, Tarlac",36902,Active
Region III - Central Luzon,Tarlac,"Camiling, Tarlac",36903,Active
Region III - Central Luzon,Tarlac,"Capas, Tarlac",36904,Active
Region III - Central Luzon,Tarlac,"Concepcion, Tarlac",36905,Active
Region III - Central Luzon,Tarlac,"Gerona, Tarlac",36906,Active
Region III - Central Luzon,Tarlac,"La Paz, Tarlac",36907,Active
Region III - Central Luzon,Tarlac,"Mayantoc, Tarlac",36908,Active
Region III - Central Luzon,Tarlac,"Moncada, Tarlac",36909,Active
Region III - Central Luzon,Tarlac,"Paniqui, Tarlac",36910,Active
Region III - Central Luzon,Tarlac,"Pura, Tarlac",36911,Active
Region III - Central Luzon,Tarlac,"Ramos, Tarlac",36912,Active
Region III - Central Luzon,Tarlac,"San Clemente, Tarlac",36913,Active
Region III - Central Luzon,Tarlac,"San Manuel, Tarlac",36914,Active
Region III - Central Luzon,Tarlac,"Santa Ignacia, Tarlac",36915,Active
Region III - Central Luzon,Tarlac,City of Tarlac,36916,Active
Region III - Central Luzon,Tarlac,"Victoria, Tarlac",36917,Active
Region III - Central Luzon,Tarlac,"San Jose, Tarlac",36918,Active
Region III - Central Luzon,Zambales,"Botolan, Zambales",37101,Active
Region III - Central Luzon,Zambales,"Cabangan, Zambales",37102,Active
Region III - Central Luzon,Zambales,"Candelaria, Zambales",37103,Active
Region III - Central Luzon,Zambales,"Castillejos, Zambales",37104,Active
Region III - Central Luzon,Zambales,Iba,37105,Active
Region III - Central Luzon,Zambales,"Masinloc, Zambales",37106,Active
Region III - Central Luzon,Zambales,City of Olongapo,37107,Active
Region III - Central Luzon,Zambales,"Palauig, Zambales",37108,Active
Region III - Central Luzon,Zambales,"San Antonio, Zambales",37109,Active
Region III - Central Luzon,Zambales,"San Felipe, Zambales",37110,Active
Region III - Central Luzon,Zambales,"San Marcelino, Zambales",37111,Active
Region III - Central Luzon,Zambales,"San Narciso, Zambales",37112,Active
Region III - Central Luzon,Zambales,"Santa Cruz, Zambales",37113,Active
Region III - Central Luzon,Zambales,"Subic, Zambales",37114,Active
Region III - Central Luzon,Aurora,Baler,37701,Active
Region III - Central Luzon,Aurora,"Casiguran, Aurora",37702,Active
Region III - Central Luzon,Aurora,"Dilasag, Aurora",37703,Active
Region III - Central Luzon,Aurora,"Dinalungan, Aurora",37704,Active
Region III - Central Luzon,Aurora,"Dingalan, Aurora",37705,Active
Region III - Central Luzon,Aurora,"Dipaculao, Aurora",37706,Active
Region III - Central Luzon,Aurora,"Maria Aurora, Aurora",37707,Active
Region III - Central Luzon,Aurora,"San Luis, Aurora",37708,Active
Region IVA - CALABARZON,Batangas,"Agoncillo, Batangas",41001,Active
Region IVA - CALABARZON,Batangas,"Alitagtag, Batangas",41002,Active
Region IVA - CALABARZON,Batangas,"Balayan, Batangas",41003,Active
Region IVA - CALABARZON,Batangas,"Balete, Batangas",41004,Active
Region IVA - CALABARZON,Batangas,Batangas City,41005,Active
Region IVA - CALABARZON,Batangas,"Bauan, Batangas",41006,Active
Region IVA - CALABARZON,Batangas,City of Calaca,41007,Active
Region IVA - CALABARZON,Batangas,"Calatagan, Batangas",41008,Active
Region IVA - CALABARZON,Batangas,"Cuenca, Batangas",41009,Active
Region IVA - CALABARZON,Batangas,"Ibaan, Batangas",41010,Active
Region IVA - CALABARZON,Batangas,"Laurel, Batangas",41011,Active
Region IVA - CALABARZON,Batangas,"Lemery, Batangas",41012,Active
Region IVA - CALABARZON,Batangas,"Lian, Batangas",41013,Active
Region IVA - CALABARZON,Batangas,City of Lipa,41014,Active
Region IVA - CALABARZON,Batangas,"Lobo, Batangas",41015,Active
Region IVA - CALABARZON,Batangas,"Mabini, Batangas",41016,Active
Region IVA - CALABARZON,Batangas,"Malvar, Batangas",41017,Active
Region IVA - CALABARZON,Batangas,"Mataasnakahoy, Batangas",41018,Active
Region IVA - CALABARZON,Batangas,"Nasugbu, Batangas",41019,Active
Region IVA - CALABARZON,Batangas,"Padre Garcia, Batangas",41020,Active
Region IVA - CALABARZON,Batangas,"Rosario, Batangas",41021,Active
Region IVA - CALABARZON,Batangas,"San Jose, Batangas",41022,Active
Region IVA - CALABARZON,Batangas,"San Juan, Batangas",41023,Active
Region IVA - CALABARZON,Batangas,"San Luis, Batangas",41024,Active
Region IVA - CALABARZON,Batangas,"San Nicolas, Batangas",41025,Active
Region IVA - CALABARZON,Batangas,"San Pascual, Batangas",41026,Active
Region IVA - CALABARZON,Batangas,"Santa Teresita, Batangas",41027,Active
Region IVA - CALABARZON,Batangas,City of Sto. Tomas,41028,Active
Region IVA - CALABARZON,Batangas,"Taal, Batangas",41029,Active
Region IVA - CALABARZON,Batangas,"Talisay, Batangas",41030,Active
Region IVA - CALABARZON,Batangas,"City of Tanauan, Batangas",41031,Active
Region IVA - CALABARZON,Batangas,"Taysan, Batangas",41032,Active
Region IVA - CALABARZON,Batangas,"Tingloy, Batangas",41033,Active
Region IVA - CALABARZON,Batangas,"Tuy, Batangas",41034,Active
Region IVA - CALABARZON,Cavite,"Alfonso, Cavite",42101,Active
Region IVA - CALABARZON,Cavite,"Amadeo, Cavite",42102,Active
Region IVA - CALABARZON,Cavite,City of Bacoor,42103,Active
Region IVA - CALABARZON,Cavite,"Carmona, Cavite",42104,Active
Region IVA - CALABARZON,Cavite,City of Cavite,42105,Active
Region IVA - CALABARZON,Cavite,"City of Dasmariñas, Cavite",42106,Active
Region IVA - CALABARZON,Cavite,"General Emilio Aguinaldo, Cavite",42107,Active
Region IVA - CALABARZON,Cavite,City of General Trias,42108,Active
Region IVA - CALABARZON,Cavite,City of Imus,42109,Active
Region IVA - CALABARZON,Cavite,"Indang, Cavite",42110,Active
Region IVA - CALABARZON,Cavite,"Kawit, Cavite",42111,Active
Region IVA - CALABARZON,Cavite,"Magallanes, Cavite",42112,Active
Region IVA - CALABARZON,Cavite,"Maragondon, Cavite",42113,Active
Region IVA - CALABARZON,Cavite,Mendez,42114,Active
Region IVA - CALABARZON,Cavite,"Naic, Cavite",42115,Active
Region IVA - CALABARZON,Cavite,"Noveleta, Cavite",42116,Active
Region IVA - CALABARZON,Cavite,"Rosario, Cavite",42117,Active
Region IVA - CALABARZON,Cavite,"Silang, Cavite",42118,Active
Region IVA - CALABARZON,Cavite,City of Tagaytay,42119,Active
Region IVA - CALABARZON,Cavite,"Tanza, Cavite",42120,Active
Region IVA - CALABARZON,Cavite,"Ternate, Cavite",42121,Active
Region IVA - CALABARZON,Cavite,City of Trece Martires,42122,Active
Region IVA - CALABARZON,Cavite,"Gen. Mariano Alvarez, Cavite",42123,Active
Region IVA - CALABARZON,Laguna,"Alaminos, Laguna",43401,Active
Region IVA - CALABARZON,Laguna,"Bay, Laguna",43402,Active
Region IVA - CALABARZON,Laguna,"City of Biñan, Laguna",43403,Active
Region IVA - CALABARZON,Laguna,City of Cabuyao,43404,Active
Region IVA - CALABARZON,Laguna,"City of Calamba, Laguna",43405,Active
Region IVA - CALABARZON,Laguna,"Calauan, Laguna",43406,Active
Region IVA - CALABARZON,Laguna,"Cavinti, Laguna",43407,Active
Region IVA - CALABARZON,Laguna,"Famy, Laguna",43408,Active
Region IVA - CALABARZON,Laguna,"Kalayaan, Laguna",43409,Active
Region IVA - CALABARZON,Laguna,"Liliw, Laguna",43410,Active
Region IVA - CALABARZON,Laguna,"Los Baños, Laguna",43411,Active
Region IVA - CALABARZON,Laguna,"Luisiana, Laguna",43412,Active
Region IVA - CALABARZON,Laguna,"Lumban, Laguna",43413,Active
Region IVA - CALABARZON,Laguna,"Mabitac, Laguna",43414,Active
Region IVA - CALABARZON,Laguna,"Magdalena, Laguna",43415,Active
Region IVA - CALABARZON,Laguna,"Majayjay, Laguna",43416,Active
Region IVA - CALABARZON,Laguna,"Nagcarlan, Laguna",43417,Active
Region IVA - CALABARZON,Laguna,"Paete, Laguna",43418,Active
Region IVA - CALABARZON,Laguna,"Pagsanjan, Laguna",43419,Active
Region IVA - CALABARZON,Laguna,"Pakil, Laguna",43420,Active
Region IVA - CALABARZON,Laguna,"Pangil, Laguna",43421,Active
Region IVA - CALABARZON,Laguna,"Pila, Laguna",43422,Active
Region IVA - CALABARZON,Laguna,"Rizal, Laguna",43423,Active
Region IVA - CALABARZON,Laguna,City of San Pablo,43424,Active
Region IVA - CALABARZON,Laguna,"San Pedro, Laguna",43425,Active
Region IVA - CALABARZON,Laguna,Santa Cruz,43426,Active
Region IVA - CALABARZON,Laguna,"Santa Maria, Laguna",43427,Active
Region IVA - CALABARZON,Laguna,"City of Santa Rosa, Laguna",43428,Active
Region IVA - CALABARZON,Laguna,"Siniloan, Laguna",43429,Active
Region IVA - CALABARZON,Laguna,"Victoria, Laguna",43430,Active
Region IVA - CALABARZON,Quezon,"Agdangan, Quezon",45601,Active
Region IVA - CALABARZON,Quezon,"Alabat, Quezon",45602,Active
Region IVA - CALABARZON,Quezon,"Atimonan, Quezon",45603,Active
Region IVA - CALABARZON,Quezon,"Buenavista, Quezon",45605,Active
Region IVA - CALABARZON,Quezon,"Burdeos, Quezon",45606,Active
Region IVA - CALABARZON,Quezon,"Calauag, Quezon",45607,Active
Region IVA - CALABARZON,Quezon,"Candelaria, Quezon",45608,Active
Region IVA - CALABARZON,Quezon,"Catanauan, Quezon",45610,Active
Region IVA - CALABARZON,Quezon,"Dolores, Quezon",45615,Active
Region IVA - CALABARZON,Quezon,"General Luna, Quezon",45616,Active
Region IVA - CALABARZON,Quezon,"General Nakar, Quezon",45617,Active
Region IVA - CALABARZON,Quezon,"Guinayangan, Quezon",45618,Active
Region IVA - CALABARZON,Quezon,"Gumaca, Quezon",45619,Active
Region IVA - CALABARZON,Quezon,"Infanta, Quezon",45620,Active
Region IVA - CALABARZON,Quezon,"Jomalig, Quezon",45621,Active
Region IVA - CALABARZON,Quezon,"Lopez, Quezon",45622,Active
Region IVA - CALABARZON,Quezon,"Lucban, Quezon",45623,Active
Region IVA - CALABARZON,Quezon,City of Lucena,45624,Active
Region IVA - CALABARZON,Quezon,"Macalelon, Quezon",45625,Active
Region IVA - CALABARZON,Quezon,"Mauban, Quezon",45627,Active
Region IVA - CALABARZON,Quezon,"Mulanay, Quezon",45628,Active
Region IVA - CALABARZON,Quezon,"Padre Burgos, Quezon",45629,Active
Region IVA - CALABARZON,Quezon,"Pagbilao, Quezon",45630,Active
Region IVA - CALABARZON,Quezon,"Panukulan, Quezon",45631,Active
Region IVA - CALABARZON,Quezon,"Patnanungan, Quezon",45632,Active
Region IVA - CALABARZON,Quezon,"Perez, Quezon",45633,Active
Region IVA - CALABARZON,Quezon,"Pitogo, Quezon",45634,Active
Region IVA - CALABARZON,Quezon,"Plaridel, Quezon",45635,Active
Region IVA - CALABARZON,Quezon,"Polillo, Quezon",45636,Active
Region IVA - CALABARZON,Quezon,"Quezon, Quezon",45637,Active
Region IVA - CALABARZON,Quezon,"Real, Quezon",45638,Active
Region IVA - CALABARZON,Quezon,"Sampaloc, Quezon",45639,Active
Region IVA - CALABARZON,Quezon,"San Andres, Quezon",45640,Active
Region IVA - CALABARZON,Quezon,"San Antonio, Quezon",45641,Active
Region IVA - CALABARZON,Quezon,San Francisco,45642,Active
Region IVA - CALABARZON,Quezon,"San Narciso, Quezon",45644,Active
Region IVA - CALABARZON,Quezon,"Sariaya, Quezon",45645,Active
Region IVA - CALABARZON,Quezon,"Tagkawayan, Quezon",45646,Active
Region IVA - CALABARZON,Quezon,"City of Tayabas, Quezon",45647,Active
Region IVA - CALABARZON,Quezon,"Tiaong, Quezon",45648,Active
Region IVA - CALABARZON,Quezon,"Unisan, Quezon",45649,Active
Region IVA - CALABARZON,Rizal,"Angono, Rizal",45801,Active
Region IVA - CALABARZON,Rizal,City of Antipolo,45802,Active
Region IVA - CALABARZON,Rizal,"Baras, Rizal",45803,Active
Region IVA - CALABARZON,Rizal,"Binangonan, Rizal",45804,Active
Region IVA - CALABARZON,Rizal,"Cainta, Rizal",45805,Active
Region IVA - CALABARZON,Rizal,"Cardona, Rizal",45806,Active
Region IVA - CALABARZON,Rizal,"Jala-Jala, Rizal",45807,Active
Region IVA - CALABARZON,Rizal,Rodriguez,45808,Active
Region IVA - CALABARZON,Rizal,"Morong, Rizal",45809,Active
Region IVA - CALABARZON,Rizal,"Pililla, Rizal",45810,Active
Region IVA - CALABARZON,Rizal,"San Mateo, Rizal",45811,Active
Region IVA - CALABARZON,Rizal,"Tanay, Rizal",45812,Active
Region IVA - CALABARZON,Rizal,"Taytay, Rizal",45813,Active
Region IVA - CALABARZON,Rizal,"Teresa, Rizal",45814,Active
Region V - Bicol,Albay,"Bacacay, Albay",50501,Active
Region V - Bicol,Albay,"Camalig, Albay",50502,Active
Region V - Bicol,Albay,Daraga,50503,Active
Region V - Bicol,Albay,"Guinobatan, Albay",50504,Active
Region V - Bicol,Albay,"Jovellar, Albay",50505,Active
Region V - Bicol,Albay,City of Legazpi,50506,Active
Region V - Bicol,Albay,"Libon, Albay",50507,Active
Region V - Bicol,Albay,"City of Ligao, Albay",50508,Active
Region V - Bicol,Albay,"Malilipot, Albay",50509,Active
Region V - Bicol,Albay,"Malinao, Albay",50510,Active
Region V - Bicol,Albay,"Manito, Albay",50511,Active
Region V - Bicol,Albay,"Oas, Albay",50512,Active
Region V - Bicol,Albay,"Pio Duran, Albay",50513,Active
Region V - Bicol,Albay,"Polangui, Albay",50514,Active
Region V - Bicol,Albay,"Rapu-Rapu, Albay",50515,Active
Region V - Bicol,Albay,Santo Domingo,50516,Active
Region V - Bicol,Albay,"City of Tabaco, Albay",50517,Active
Region V - Bicol,Albay,"Tiwi, Albay",50518,Active
Region V - Bicol,Camarines Norte,"Basud, Camarines Norte",51601,Active
Region V - Bicol,Camarines Norte,"Capalonga, Camarines Norte",51602,Active
Region V - Bicol,Camarines Norte,Daet,51603,Active
Region V - Bicol,Camarines Norte,San Lorenzo Ruiz,51604,Active
Region V - Bicol,Camarines Norte,"Jose Panganiban, Camarines Norte",51605,Active
Region V - Bicol,Camarines Norte,"Labo, Camarines Norte",51606,Active
Region V - Bicol,Camarines Norte,"Mercedes, Camarines Norte",51607,Active
Region V - Bicol,Camarines Norte,"Paracale, Camarines Norte",51608,Active
Region V - Bicol,Camarines Norte,"San Vicente, Camarines Norte",51609,Active
Region V - Bicol,Camarines Norte,"Santa Elena, Camarines Norte",51610,Active
Region V - Bicol,Camarines Norte,"Talisay, Camarines Norte",51611,Active
Region V - Bicol,Camarines Norte,"Vinzons, Camarines Norte",51612,Active
Region V - Bicol,Camarines Sur,"Baao, Camarines Sur",51701,Active
Region V - Bicol,Camarines Sur,"Balatan, Camarines Sur",51702,Active
Region V - Bicol,Camarines Sur,"Bato, Camarines Sur",51703,Active
Region V - Bicol,Camarines Sur,"Bombon, Camarines Sur",51704,Active
Region V - Bicol,Camarines Sur,"Buhi, Camarines Sur",51705,Active
Region V - Bicol,Camarines Sur,"Bula, Camarines Sur",51706,Active
Region V - Bicol,Camarines Sur,"Cabusao, Camarines Sur",51707,Active
Region V - Bicol,Camarines Sur,"Calabanga, Camarines Sur",51708,Active
Region V - Bicol,Camarines Sur,"Camaligan, Camarines Sur",51709,Active
Region V - Bicol,Camarines Sur,"Canaman, Camarines Sur",51710,Active
Region V - Bicol,Camarines Sur,"Caramoan, Camarines Sur",51711,Active
Region V - Bicol,Camarines Sur,"Del Gallego, Camarines Sur",51712,Active
Region V - Bicol,Camarines Sur,"Gainza, Camarines Sur",51713,Active
Region V - Bicol,Camarines Sur,"Garchitorena, Camarines Sur",51714,Active
Region V - Bicol,Camarines Sur,"Goa, Camarines Sur",51715,Active
Region V - Bicol,Camarines Sur,City of Iriga,51716,Active
Region V - Bicol,Camarines Sur,"Lagonoy, Camarines Sur",51717,Active
Region V - Bicol,Camarines Sur,"Libmanan, Camarines Sur",51718,Active
Region V - Bicol,Camarines Sur,"Lupi, Camarines Sur",51719,Active
Region V - Bicol,Camarines Sur,"Magarao, Camarines Sur",51720,Active
Region V - Bicol,Camarines Sur,"Milaor, Camarines Sur",51721,Active
Region V - Bicol,Camarines Sur,"Minalabac, Camarines Sur",51722,Active
Region V - Bicol,Camarines Sur,"Nabua, Camarines Sur",51723,Active
Region V - Bicol,Camarines Sur,City of Naga,51724,Active
Region V - Bicol,Camarines Sur,"Ocampo, Camarines Sur",51725,Active
Region V - Bicol,Camarines Sur,"Pamplona, Camarines Sur",51726,Active
Region V - Bicol,Camarines Sur,"Pasacao, Camarines Sur",51727,Active
Region V - Bicol,Camarines Sur,Pili,51728,Active
Region V - Bicol,Camarines Sur,Presentacion,51729,Active
Region V - Bicol,Camarines Sur,"Ragay, Camarines Sur",51730,Active
Region V - Bicol,Camarines Sur,"Sagñay, Camarines Sur",51731,Active
Region V - Bicol,Camarines Sur,"San Fernando, Camarines Sur",51732,Active
Region V - Bicol,Camarines Sur,"San Jose, Camarines Sur",51733,Active
Region V - Bicol,Camarines Sur,"Sipocot, Camarines Sur",51734,Active
Region V - Bicol,Camarines Sur,"Siruma, Camarines Sur",51735,Active
Region V - Bicol,Camarines Sur,"Tigaon, Camarines Sur",51736,Active
Region V - Bicol,Camarines Sur,"Tinambac, Camarines Sur",51737,Active
Region V - Bicol,Catanduanes,"Bagamanoc, Catanduanes",52001,Active
Region V - Bicol,Catanduanes,"Baras, Catanduanes",52002,Active
Region V - Bicol,Catanduanes,"Bato, Catanduanes",52003,Active
Region V - Bicol,Catanduanes,"Caramoran, Catanduanes",52004,Active
Region V - Bicol,Catanduanes,"Gigmoto, Catanduanes",52005,Active
Region V - Bicol,Catanduanes,"Pandan, Catanduanes",52006,Active
Region V - Bicol,Catanduanes,Panganiban,52007,Active
Region V - Bicol,Catanduanes,San Andres,52008,Active
Region V - Bicol,Catanduanes,"San Miguel, Catanduanes",52009,Active
Region V - Bicol,Catanduanes,"Viga, Catanduanes",52010,Active
Region V - Bicol,Catanduanes,Virac,52011,Active
Region V - Bicol,Masbate,"Aroroy, Masbate",54101,Active
Region V - Bicol,Masbate,"Baleno, Masbate",54102,Active
Region V - Bicol,Masbate,"Balud, Masbate",54103,Active
Region V - Bicol,Masbate,Batuan,54104,Active
Region V - Bicol,Masbate,"Cataingan, Masbate",54105,Active
Region V - Bicol,Masbate,"Cawayan, Masbate",54106,Active
Region V - Bicol,Masbate,"Claveria, Masbate",54107,Active
Region V - Bicol,Masbate,"Dimasalang, Masbate",54108,Active
Region V - Bicol,Masbate,"Esperanza, Masbate",54109,Active
Region V - Bicol,Masbate,"Mandaon, Masbate",54110,Active
Region V - Bicol,Masbate,City of Masbate,54111,Active
Region V - Bicol,Masbate,"Milagros, Masbate",54112,Active
Region V - Bicol,Masbate,"Mobo, Masbate",54113,Active
Region V - Bicol,Masbate,"Monreal, Masbate",54114,Active
Region V - Bicol,Masbate,"Palanas, Masbate",54115,Active
Region V - Bicol,Masbate,Pio V. Corpuz,54116,Active
Region V - Bicol,Masbate,"Placer, Masbate",54117,Active
Region V - Bicol,Masbate,"San Fernando, Masbate",54118,Active
Region V - Bicol,Masbate,"San Jacinto, Masbate",54119,Active
Region V - Bicol,Masbate,"San Pascual, Masbate",54120,Active
Region V - Bicol,Masbate,"Uson, Masbate",54121,Active
Region V - Bicol,Sorsogon,"Barcelona, Sorsogon",56202,Active
Region V - Bicol,Sorsogon,"Bulan, Sorsogon",56203,Active
Region V - Bicol,Sorsogon,"Bulusan, Sorsogon",56204,Active
Region V - Bicol,Sorsogon,"Casiguran, Sorsogon",56205,Active
Region V - Bicol,Sorsogon,"Castilla, Sorsogon",56206,Active
Region V - Bicol,Sorsogon,"Donsol, Sorsogon",56207,Active
Region V - Bicol,Sorsogon,"Gubat, Sorsogon",56208,Active
Region V - Bicol,Sorsogon,"Irosin, Sorsogon",56209,Active
Region V - Bicol,Sorsogon,"Juban, Sorsogon",56210,Active
Region V - Bicol,Sorsogon,"Magallanes, Sorsogon",56211,Active
Region V - Bicol,Sorsogon,"Matnog, Sorsogon",56212,Active
Region V - Bicol,Sorsogon,"Pilar, Sorsogon",56213,Active
Region V - Bicol,Sorsogon,"Prieto Diaz, Sorsogon",56214,Active
Region V - Bicol,Sorsogon,"Santa Magdalena, Sorsogon",56215,Active
Region V - Bicol,Sorsogon,City of Sorsogon,56216,Active
Region VI - Western Visayas,Aklan,"Altavas, Aklan",60401,Active
Region VI - Western Visayas,Aklan,"Balete, Aklan",60402,Active
Region VI - Western Visayas,Aklan,"Banga, Aklan",60403,Active
Region VI - Western Visayas,Aklan,"Batan, Aklan",60404,Active
Region VI - Western Visayas,Aklan,"Buruanga, Aklan",60405,Active
Region VI - Western Visayas,Aklan,"Ibajay, Aklan",60406,Active
Region VI - Western Visayas,Aklan,Kalibo,60407,Active
Region VI - Western Visayas,Aklan,"Lezo, Aklan",60408,Active
Region VI - Western Visayas,Aklan,"Libacao, Aklan",60409,Active
Region VI - Western Visayas,Aklan,"Madalag, Aklan",60410,Active
Region VI - Western Visayas,Aklan,"Makato, Aklan",60411,Active
Region VI - Western Visayas,Aklan,"Malay, Aklan",60412,Active
Region VI - Western Visayas,Aklan,"Malinao, Aklan",60413,Active
Region VI - Western Visayas,Aklan,"Nabas, Aklan",60414,Active
Region VI - Western Visayas,Aklan,"New Washington, Aklan",60415,Active
Region VI - Western Visayas,Aklan,"Numancia, Aklan",60416,Active
Region VI - Western Visayas,Aklan,"Tangalan, Aklan",60417,Active
Region VI - Western Visayas,Antique,"Anini-Y, Antique",60601,Active
Region VI - Western Visayas,Antique,"Barbaza, Antique",60602,Active
Region VI - Western Visayas,Antique,"Belison, Antique",60603,Active
Region VI - Western Visayas,Antique,"Bugasong, Antique",60604,Active
Region VI - Western Visayas,Antique,"Caluya, Antique",60605,Active
Region VI - Western Visayas,Antique,"Culasi, Antique",60606,Active
Region VI - Western Visayas,Antique,Tobias Fornier,60607,Active
Region VI - Western Visayas,Antique,"Hamtic, Antique",60608,Active
Region VI - Western Visayas,Antique,"Laua-An, Antique",60609,Active
Region VI - Western Visayas,Antique,"Libertad, Antique",60610,Active
Region VI - Western Visayas,Antique,"Pandan, Antique",60611,Active
Region VI - Western Visayas,Antique,"Patnongon, Antique",60612,Active
Region VI - Western Visayas,Antique,San Jose,60613,Active
Region VI - Western Visayas,Antique,"San Remigio, Antique",60614,Active
Region VI - Western Visayas,Antique,"Sebaste, Antique",60615,Active
Region VI - Western Visayas,Antique,"Sibalom, Antique",60616,Active
Region VI - Western Visayas,Antique,"Tibiao, Antique",60617,Active
Region VI - Western Visayas,Antique,Valderrama,60618,Active
Region VI - Western Visayas,Capiz,"Cuartero, Capiz",61901,Active
Region VI - Western Visayas,Capiz,"Dao, Capiz",61902,Active
Region VI - Western Visayas,Capiz,"Dumalag, Capiz",61903,Active
Region VI - Western Visayas,Capiz,"Dumarao, Capiz",61904,Active
Region VI - Western Visayas,Capiz,"Ivisan, Capiz",61905,Active
Region VI - Western Visayas,Capiz,"Jamindan, Capiz",61906,Active
Region VI - Western Visayas,Capiz,"Ma-Ayon, Capiz",61907,Active
Region VI - Western Visayas,Capiz,"Mambusao, Capiz",61908,Active
Region VI - Western Visayas,Capiz,"Panay, Capiz",61909,Active
Region VI - Western Visayas,Capiz,"Panitan, Capiz",61910,Active
Region VI - Western Visayas,Capiz,"Pilar, Capiz",61911,Active
Region VI - Western Visayas,Capiz,"Pontevedra, Capiz",61912,Active
Region VI - Western Visayas,Capiz,"President Roxas, Capiz",61913,Active
Region VI - Western Visayas,Capiz,City of Roxas,61914,Active
Region VI - Western Visayas,Capiz,"Sapi-An, Capiz",61915,Active
Region VI - Western Visayas,Capiz,"Sigma, Capiz",61916,Active
Region VI - Western Visayas,Capiz,"Tapaz, Capiz",61917,Active
Region VI - Western Visayas,Iloilo,"Ajuy, Iloilo",63001,Active
Region VI - Western Visayas,Iloilo,"Alimodian, Iloilo",63002,Active
Region VI - Western Visayas,Iloilo,"Anilao, Iloilo",63003,Active
Region VI - Western Visayas,Iloilo,"Badiangan, Iloilo",63004,Active
Region VI - Western Visayas,Iloilo,"Balasan, Iloilo",63005,Active
Region VI - Western Visayas,Iloilo,"Banate, Iloilo",63006,Active
Region VI - Western Visayas,Iloilo,"Barotac Nuevo, Iloilo",63007,Active
Region VI - Western Visayas,Iloilo,"Barotac Viejo, Iloilo",63008,Active
Region VI - Western Visayas,Iloilo,"Batad, Iloilo",63009,Active
Region VI - Western Visayas,Iloilo,"Bingawan, Iloilo",63010,Active
Region VI - Western Visayas,Iloilo,"Cabatuan, Iloilo",63012,Active
Region VI - Western Visayas,Iloilo,"Calinog, Iloilo",63013,Active
Region VI - Western Visayas,Iloilo,"Carles, Iloilo",63014,Active
Region VI - Western Visayas,Iloilo,"Concepcion, Iloilo",63015,Active
Region VI - Western Visayas,Iloilo,"Dingle, Iloilo",63016,Active
Region VI - Western Visayas,Iloilo,"Dueñas, Iloilo",63017,Active
Region VI - Western Visayas,Iloilo,"Dumangas, Iloilo",63018,Active
Region VI - Western Visayas,Iloilo,"Estancia, Iloilo",63019,Active
Region VI - Western Visayas,Iloilo,"Guimbal, Iloilo",63020,Active
Region VI - Western Visayas,Iloilo,"Igbaras, Iloilo",63021,Active
Region VI - Western Visayas,Iloilo,City of Iloilo,63022,Active
Region VI - Western Visayas,Iloilo,"Janiuay, Iloilo",63023,Active
Region VI - Western Visayas,Iloilo,"Lambunao, Iloilo",63025,Active
Region VI - Western Visayas,Iloilo,"Leganes, Iloilo",63026,Active
Region VI - Western Visayas,Iloilo,"Lemery, Iloilo",63027,Active
Region VI - Western Visayas,Iloilo,"Leon, Iloilo",63028,Active
Region VI - Western Visayas,Iloilo,"Maasin, Iloilo",63029,Active
Region VI - Western Visayas,Iloilo,"Miagao, Iloilo",63030,Active
Region VI - Western Visayas,Iloilo,"Mina, Iloilo",63031,Active
Region VI - Western Visayas,Iloilo,"New Lucena, Iloilo",63032,Active
Region VI - Western Visayas,Iloilo,"Oton, Iloilo",63034,Active
Region VI - Western Visayas,Iloilo,"City of Passi, Iloilo",63035,Active
Region VI - Western Visayas,Iloilo,"Pavia, Iloilo",63036,Active
Region VI - Western Visayas,Iloilo,"Pototan, Iloilo",63037,Active
Region VI - Western Visayas,Iloilo,"San Dionisio, Iloilo",63038,Active
Region VI - Western Visayas,Iloilo,"San Enrique, Iloilo",63039,Active
Region VI - Western Visayas,Iloilo,"San Joaquin, Iloilo",63040,Active
Region VI - Western Visayas,Iloilo,"San Miguel, Iloilo",63041,Active
Region VI - Western Visayas,Iloilo,"San Rafael, Iloilo",63042,Active
Region VI - Western Visayas,Iloilo,"Santa Barbara, Iloilo",63043,Active
Region VI - Western Visayas,Iloilo,"Sara, Iloilo",63044,Active
Region VI - Western Visayas,Iloilo,"Tigbauan, Iloilo",63045,Active
Region VI - Western Visayas,Iloilo,"Tubungan, Iloilo",63046,Active
Region VI - Western Visayas,Iloilo,"Zarraga, Iloilo",63047,Active
Region VI - Western Visayas,Negros Occidental,City of Bacolod,64501,Inactive
Region VI - Western Visayas,Negros Occidental,City of Bago,64502,Inactive
Region VI - Western Visayas,Negros Occidental,"Binalbagan, Negros Occidental",64503,Inactive
Region VI - Western Visayas,Negros Occidental,City of Cadiz,64504,Inactive
